D;2532;3975;683
D;6050;892;5235
D;414;1365;4634
D;1927;3452;3813
D;1214;1151;4880
D;2795;3093;4700
D;1830;4816;1184
D;2176;1447;2725
D;4323;4393;4718
D;2517;4119;4650
D;394;2417;3703
D;855;4971;4403
D;2675;3658;4974
D;5973;2452;2968
D;5342;3720;5297
D;2642;4153;937
D;5645;300;895
D;4429;773;2970
D;4140;2973;6011
D;2615;5892;5722
D;3706;450;5701
D;5783;3023;401
D;5911;4396;2961
D;672;4780;2946
D;5913;2795;4965
D;1978;6047;3511
D;2465;3654;2306
D;1891;980;3774
D;3771;2045;1234
D;885;172;1019
D;3228;4535;5964
D;5476;4523;3683
D;5846;312;1668
D;5617;114;1270
D;4146;3749;5213
D;113;4615;3445
D;5373;5933;3329
D;2039;2526;12
D;112;6067;5228
D;4678;3486;4869
D;4178;3664;5763
D;4606;2516;5873
D;3992;1383;4131
D;1483;4361;1849
D;3189;4568;1848
D;2641;5023;1622
D;1491;756;4917
D;3227;4215;3143
D;3894;335;2279
D;4504;5483;5350
D;3783;502;454
D;4557;5947;3319
D;1170;3078;730
D;1028;33;3935
D;1502;3307;989
D;1311;1500;591
D;4228;5336;1082
D;3063;2095;864
D;1000;6061;3750
D;2445;4412;4983
D;2266;1057;3472
D;183;3112;2031
D;4470;6074;2967
D;3765;4025;4862
D;3205;4575;5526
D;4655;3652;5134
D;5561;1555;5297
D;203;3460;2826
D;2635;699;4453
D;5384;2381;4502
D;453;1606;6038
D;1957;4378;847
D;785;2161;3805
D;5057;338;3296
D;252;1691;6023
D;4396;792;1133
D;2261;2837;5258
D;2059;230;280
D;4579;3227;191
D;2636;4497;3444
D;5229;3941;4995
D;2377;2444;4468
D;5656;2462;4355
D;2438;2079;5411
D;5451;4321;2300
D;3550;5269;3702
D;1944;321;3285
D;2872;1089;988
D;5433;432;4857
D;2748;1873;3010
D;3347;2267;402
D;1106;3744;863
D;2930;3201;1614
D;3851;2004;3984
D;931;5710;656
D;200;4161;3802
D;4518;3887;1085
D;822;542;2926
D;2930;5478;263
D;5004;4299;5711
D;1309;1062;5555
D;4696;4765;1697
D;5571;1259;1393
D;3152;4450;5289
D;702;5643;5298
D;5204;3;2061
D;2214;2895;444
D;1260;373;285
D;3060;2133;4405
D;1174;438;5902
D;3507;1989;1346
D;5226;104;3842
D;2028;914;949
D;5161;2894;3166
D;352;1640;4263
D;2156;604;1824
D;173;3521;426
D;3777;2196;4998
D;693;4750;4571
D;648;3082;3923
D;4484;3508;954
D;4970;428;1518
D;319;1582;350
D;6057;2962;4296
D;857;2611;4979
D;2973;1913;3998
D;3111;460;1339
D;2052;3849;2079
D;5246;5731;5082
D;2982;4779;983
D;5242;4379;152
D;2158;1569;456
D;831;2158;637
D;819;2560;3928
D;2987;3473;3329
D;1988;1095;4094
D;2420;2794;2111
D;325;2892;4981
D;4507;1925;2882
D;5408;2829;2382
D;85;1041;2201
D;2038;2543;1263
D;5170;4013;4454
D;1687;2560;500
D;5242;3226;1445
D;4649;1765;1860
D;3026;4813;5486
D;1968;556;2404
D;5031;1833;6017
D;4624;1945;1481
D;3764;4152;950
D;1815;1136;950
D;1168;4487;1270
D;1053;844;5337
D;1261;3527;3740
D;4902;3104;4916
D;4309;2203;5059
D;1885;5492;3438
D;3153;988;4570
D;5713;1259;13
D;3111;4294;4342
D;82;4952;1392
D;4846;3494;5336
D;344;2859;3955
D;4590;2998;3116
D;4309;6011;2344
D;4230;2016;5526
D;2554;1069;3416
D;1665;4715;1500
D;2894;364;1765
D;4270;4043;2122
D;507;5730;283
D;6010;4688;4111
D;4281;5332;3915
D;2724;4885;4040
D;471;4062;1122
D;4127;1146;4763
D;2976;1870;204
D;2927;5183;995
D;2420;4799;3949
D;534;5489;2557
D;3137;3220;3050
D;5980;2743;4327
D;1764;5602;2314
D;247;3815;5636
D;5303;264;2323
D;5627;5435;5031
D;3256;930;4910
D;5021;1522;4384
D;398;1893;2394
D;3407;4930;5659
D;2753;6065;3833
D;554;2170;3784
D;5012;2260;4939
D;2509;139;3739
D;4406;4342;2226
D;4553;1112;512
D;2610;5499;2919
D;2364;2417;4504
D;394;4555;1731
D;1093;1773;550
D;2455;3647;5866
D;1957;1657;938
D;2163;1540;2922
D;3578;866;3719
D;497;5940;5598
D;1543;5618;2065
D;3760;5039;497
D;343;5706;481
D;2315;6054;863
D;764;5760;5919
D;5945;4789;2779
D;5377;4423;3337
D;4361;3141;1482
D;624;4637;1651
D;1578;3095;4341
D;470;3235;5018
D;5602;1667;3959
D;1481;1992;2477
D;2374;5902;2624
D;4413;2934;2989
D;669;1335;4320
D;5153;95;356
D;3277;2368;3953
D;301;5931;5973
D;4330;4867;4760
D;5138;154;2215
D;4568;1704;2403
D;760;3821;456
D;5988;2574;3945
D;866;724;306
D;5375;5604;2140
D;1396;1852;3487
D;948;2286;280
D;5268;404;279
D;1106;5545;3977
D;2105;4754;3613
D;783;5386;3421
D;524;674;2325
D;2705;3572;5360
D;5396;2631;2522
D;4540;2399;3995
D;2511;5001;5337
D;4440;5349;3296
D;3753;5994;4491
D;4548;4437;3446
D;2269;4239;2492
D;3334;516;4359
D;4696;83;346
D;3214;5376;5687
D;1720;2725;5501
D;226;1530;2650
D;757;1545;5617
D;1102;4338;2798
D;3713;3114;6072
D;1784;3805;2775
D;5792;3442;4388
D;3208;5264;5472
D;5216;5986;2163
D;4529;3437;4800
D;1278;1819;2209
D;1673;3851;3501
D;4130;2993;3631
D;1172;706;4003
D;3231;1714;3363
D;1485;592;4413
D;218;1590;526
D;5436;1718;2356
D;631;1508;3177
D;5057;768;4144
D;5607;5919;4253
D;4905;5145;2976
D;3303;579;6041
D;137;9;1598
D;146;2933;1619
D;5945;2980;4831
D;5642;1912;3147
D;5649;4700;4636
D;626;4095;1769
D;583;4348;19
D;1481;1901;4371
D;4699;5348;1433
D;1849;500;2005
D;3337;2349;2050
D;1895;6059;870
D;3407;1760;1535
D;2747;305;4629
D;1008;4112;5557
D;1354;2007;257
D;3873;2949;823
D;4412;277;4670
D;3139;2585;5088
D;1964;4373;4669
D;4585;3104;3280
D;3693;2609;3926
D;926;3171;121
D;3543;1269;2725
D;887;5520;3197
D;4100;5010;1532
D;4185;4450;469
D;5055;2123;3996
D;3010;4980;136
D;5065;2202;2162
D;3151;3182;4086
D;5295;883;1605
D;3714;1858;4353
D;4266;609;4317
D;2940;665;1696
D;4907;4358;3284
D;2039;3231;4336
D;3744;5393;2313
D;3458;5114;3794
D;91;2900;4097
D;3381;289;1829
D;1004;2548;545
D;5156;3884;5605
D;4375;6010;4554
D;5781;5225;701
D;3889;36;4537
D;3111;4920;2626
D;4863;1521;3293
D;5367;2822;4218
D;2014;5760;1423
D;2611;4291;981
D;2346;494;3412
D;1039;5466;2044
D;2040;3398;4164
D;4046;5187;582
D;1069;911;2291
D;3017;376;609
D;2444;4821;5693
D;3031;5860;4560
D;5484;89;4993
D;5325;3327;4321
D;1832;5282;4109
D;558;67;2097
D;670;3156;3272
D;184;211;3412
D;2506;5268;5095
D;5941;5606;5767
D;2616;3699;5144
D;2422;3794;5556
D;2229;1711;1784
D;428;5087;4149
D;1537;4507;936
D;323;5260;2996
D;2674;3104;5776
D;2385;4406;2101
D;2796;1206;1700
D;3923;4331;6051
D;377;2018;5195
D;1727;5723;1513
D;1259;2224;4534
D;887;5501;548
D;208;706;2984
D;1545;1761;1207
D;3825;171;4853
D;1971;4310;2963
D;5214;644;2151
D;4414;4373;2589
D;441;4002;4869
D;5596;1042;5488
D;4490;5177;4418
D;4614;3618;1536
D;5473;2428;502
D;5894;895;1690
D;1893;5470;3007
D;478;2531;4268
D;977;4482;5941
D;2609;1706;4121
D;4341;64;5144
D;3096;259;5876
D;5077;5714;2504
D;5615;207;3368
D;1082;2371;2107
D;5362;5422;5036
D;5002;831;1252
D;1830;1999;5897
D;457;5457;5690
D;131;5481;1893
D;348;4612;5687
D;2940;3884;4160
D;928;4799;4258
D;4598;4048;1699
D;2822;614;1140
D;4421;481;5678
D;4315;5934;4049
D;970;3510;357
D;4820;4316;3077
D;1570;4960;2856
D;5237;3140;3956
D;2895;2997;1777
D;168;2661;978
D;5740;438;2040
D;3889;2137;5502
D;5632;4683;3195
D;5469;1757;2258
D;188;4823;533
D;2972;2988;5761
D;3080;1092;4818
D;2043;347;3158
D;2543;2102;523
D;869;5784;5010
D;4135;1919;1477
D;5202;3636;4331
D;3811;139;2497
D;3816;2273;5908
D;140;727;4813
D;1639;4898;1720
D;1952;4111;5139
D;3219;3826;5981
D;3975;1951;49
D;2464;5762;3442
D;3978;4748;2607
D;147;4749;5352
D;2743;4536;1325
D;4760;4065;5330
D;2135;4177;3032
D;4473;3865;3900
D;4002;3892;13
D;5504;4064;5473
D;4567;1573;1676
D;4871;5541;4614
D;1155;4797;5671
D;3943;4394;5954
D;4335;5540;2661
D;1720;1015;3823
D;2750;5768;4602
D;3807;186;1970
D;55;3884;2664
D;5885;1315;948
D;2805;1067;3282
D;5773;3534;1495
D;3100;2928;5008
D;5880;4308;2734
D;5761;1658;750
D;3113;5255;4506
D;881;591;28
D;2053;3839;5472
D;1588;2814;1245
D;1599;3544;4663
D;3920;1948;4556
D;4140;4619;4414
D;360;2106;3682
D;5370;5216;4821
D;1891;2481;3398
D;3;2724;10
D;1217;5431;2438
D;5285;1337;2436
D;4212;3145;4309
D;1567;5272;3005
D;2531;895;4108
D;5864;258;3106
D;178;1706;606
D;2743;5907;3671
D;390;5239;1262
D;5597;5772;4092
D;3536;2355;4117
D;5219;1545;4908
D;5493;4370;844
D;3289;2413;4186
D;1197;1560;5347
D;833;508;3414
D;1185;5678;1364
D;1648;5615;2708
D;3080;460;154
D;112;4465;2878
D;3712;6047;5991
D;109;2392;3027
D;94;5994;5933
D;4538;4788;1417
D;2312;5386;4181
D;2945;1213;2411
D;5326;6028;1337
D;3755;552;2327
D;5579;1475;1771
D;3032;1608;5181
D;5974;549;4536
D;5728;1250;1554
D;2626;3411;2778
D;5454;3738;5977
D;105;3393;4790
D;2473;3361;1740
D;4267;5002;5459
D;3793;60;1768
D;5445;5954;2409
D;2894;5727;5048
D;5240;4259;5978
D;1066;1817;5637
D;739;62;5451
D;752;394;2533
D;3586;263;4101
D;983;382;4321
D;4270;3401;4866
D;2037;4653;1013
D;2246;5014;1914
D;1498;4191;2125
D;2083;3829;3158
D;3304;3760;2642
D;2615;1610;5466
D;3072;1334;3143
D;4549;500;3344
D;3926;1117;1831
D;3578;1429;3174
D;2050;731;1724
D;2983;4457;5383
D;512;52;1179
D;4799;1835;693
D;3007;3035;2932
D;143;1032;2192
D;649;1133;3603
D;2199;3900;4711
D;1137;3917;3479
D;3738;4803;5314
D;2023;5248;2404
D;777;1892;3483
D;2729;5537;983
D;5188;4663;4301
D;2453;2836;20
D;2790;5404;4218
D;5191;1746;1819
D;5565;5223;5507
D;448;832;5940
D;239;368;2707
D;2251;1254;5721
D;4592;1054;2765
D;442;5942;1014
D;1214;1958;4865
D;3292;2067;2239
D;5876;1976;543
D;3578;5596;3896
D;5320;4543;4209
D;3808;1068;2831
D;3940;5452;154
D;4694;2894;2462
D;2552;1591;5738
D;1231;5020;740
D;200;358;2160
D;4149;3518;1682
D;5672;4657;4396
D;5048;4274;2646
D;4425;2861;1250
D;107;3421;4537
D;853;4202;3462
D;5547;1441;4953
D;5730;362;1790
D;2550;4561;5638
D;4302;5683;887
D;5536;1455;2886
D;769;3308;2836
D;317;1299;1592
D;4440;2644;5213
D;695;636;1603
D;790;984;746
D;1500;1164;3811
D;4070;6011;4036
D;5808;839;5254
D;2712;2368;4624
D;56;3786;1674
D;65;5945;3611
D;4167;1720;972
D;1228;2690;5050
D;1620;3039;3638
D;2828;3636;1366
D;4200;3280;3117
D;2557;3637;2006
D;4538;569;2511
D;821;4852;1837
D;1295;2002;601
D;2506;5662;5232
D;811;2854;1707
D;3593;1028;2425
D;37;1135;3068
D;3699;1707;1673
D;490;5013;5227
D;5697;5799;4878
D;4939;4677;3041
D;5699;2189;4454
D;4634;891;226
D;3087;5162;2610
D;5777;4538;1365
D;1139;4565;3793
D;3089;5262;236
D;2248;2271;763
D;3054;1861;4504
D;723;113;2783
D;5012;3888;4557
D;2767;616;2958
D;2185;931;4791
D;2106;650;4419
D;2759;184;232
D;4547;1293;924
D;387;2202;5371
D;354;3061;2936
D;4307;171;291
D;4559;4333;2682
D;4697;237;4585
D;565;5738;1107
D;2523;700;1229
D;2560;3812;5301
D;5293;2425;4544
D;3893;5521;2158
D;4561;109;761
D;188;2177;2069
D;4403;1419;2823
D;2891;499;1968
D;1522;2226;607
D;3905;3849;1416
D;213;1174;200
D;2493;933;4597
D;2791;4259;1907
D;4381;349;3966
D;3564;2579;3549
D;300;4017;4973
D;366;4120;5099
D;5367;2409;4131
D;5262;473;4345
D;447;4696;5646
D;663;1363;3786
D;1875;4405;4077
D;3841;4783;4592
D;3617;2652;1015
D;2226;1399;244
D;2569;4601;3759
D;5251;4953;3688
D;2440;231;4667
D;3570;5026;2721
D;5256;4372;5354
D;5195;5376;4184
D;2877;6041;1947
D;4294;708;1282
D;3386;5110;5314
D;5533;5437;5533
D;474;423;4710
D;5630;2960;5632
D;3504;2029;1011
D;6035;4340;4010
D;3504;2218;2754
D;3705;1650;164
D;2787;5531;5151
D;4483;1658;1590
D;1213;2973;2598
D;4532;5611;2093
D;3384;2674;4944
D;4178;933;4312
D;2483;4243;992
D;4678;2846;3853
D;2539;6000;5457
D;4446;5373;2345
D;4512;3415;5753
D;3212;918;962
D;4953;1035;1279
D;4344;4649;2497
D;3688;1145;3329
D;5164;3738;1385
D;3380;1232;3082
D;4963;2292;553
D;5595;5583;3025
D;4849;4893;3195
D;3034;1025;3155
D;3755;87;2576
D;879;3059;5660
D;642;5891;529
D;84;5302;2380
D;4527;2978;1134
D;2249;3558;6012
D;5347;2294;518
D;972;4565;47
D;2538;3684;4361
D;5865;1088;4132
D;5016;3352;884
D;1051;2261;2693
D;5888;5855;3586
D;937;2800;1356
D;1238;5689;416
D;4948;363;2035
D;5472;3925;3714
D;1069;5159;3631
D;2648;3317;4743
D;5888;3415;3672
D;4259;4897;2099
D;4266;2943;1223
D;2111;5402;5295
D;1054;2617;517
D;3726;1799;2351
D;3426;8;3906
D;5222;5755;834
D;2391;3403;726
D;2184;4017;4680
D;129;5735;1529
D;1058;5304;4242
D;2278;5186;2149
D;1756;1442;829
D;2955;2018;2659
D;3866;2883;5593
D;3852;5409;275
D;3212;2723;2693
D;256;5014;1664
D;545;4558;5084
D;2021;3010;5247
D;5537;5291;2234
D;1882;4836;3714
D;1912;1378;4689
D;601;4592;4271
D;4554;1850;4096
D;2215;5512;5124
D;3873;2536;2606
D;2810;2313;3960
D;3776;3188;4115
D;2149;4604;2343
D;5398;833;5482
D;991;1757;955
D;5337;5752;1312
D;2246;3067;2587
D;1737;4258;5950
D;5611;5168;946
D;3252;615;5184
D;3638;5564;2603
D;1027;5167;3510
D;4408;4713;4045
D;2373;758;1109
D;4225;1765;3958
D;698;2811;5997
D;1734;4913;2599
D;5766;5887;1442
D;5177;4974;3797
D;5983;632;2934
D;2046;1527;3747
D;2869;4306;569
D;4462;4865;1870
D;3842;722;268
D;229;3442;3725
D;5593;2522;1844
D;505;3993;5124
D;5735;3585;5678
D;117;3796;2955
D;4619;5291;4153
D;502;1314;4462
D;3485;464;954
D;637;516;3790
D;809;5119;2141
D;500;610;3176
D;5528;992;1012
D;4272;5170;980
D;5780;323;4353
D;4088;5900;5007
D;3114;3676;3128
D;1523;4851;5655
D;1741;5948;2308
D;717;4309;1146
D;4525;3743;4042
D;3427;99;2877
D;411;5951;2802
D;5951;5703;4155
D;5099;5612;4938
D;2668;4534;2487
D;4932;5864;3649
D;4451;3300;949
D;4035;579;468
D;4084;700;1744
D;4391;5499;1948
D;4854;5040;5412
D;5352;2741;1127
D;2882;1747;3384
D;64;458;4699
D;1987;5323;3264
D;2391;2397;2028
D;1311;4427;2757
D;4938;5392;4609
D;4651;1552;4948
D;3703;3712;5039
D;4510;3874;620
D;117;720;4678
D;1874;1595;2107
D;4005;2876;1847
D;5306;1224;4233
D;2521;4144;4334
D;2803;5644;1643
D;867;556;2368
D;4729;4280;1339
D;2948;4380;5019
D;3367;1048;2601
D;3415;30;1596
D;4022;4787;3482
D;116;3564;1629
D;1884;5155;3079
D;4056;3146;57
D;2986;5128;2775
D;65;82;1332
D;4764;5017;4925
D;3321;3334;4669
D;5193;4053;1136
D;3690;6008;3596
D;5324;1946;4453
D;4471;2587;3938
D;4698;2748;2807
D;3273;3949;2776
D;3768;99;3716
D;5685;3787;967
D;5330;1270;5277
D;3560;1776;5844
D;4266;5263;4649
D;1115;4705;1248
D;4400;2494;4372
D;5460;650;2671
D;5454;4998;404
D;4612;5079;1240
D;284;1323;3484
D;5994;5763;5382
D;415;5249;2828
D;3215;31;1620
D;2321;5942;493
D;231;159;4973
D;4700;2156;2579
D;130;3420;916
D;0;1737;3289
D;215;5865;3370
D;6063;5137;4411
D;8;55;4583
D;2067;57;3652
D;3027;1529;130
D;4335;833;3090
D;4516;1955;427
D;5299;5269;2852
D;686;868;3175
D;2197;4258;379
D;3051;6057;2690
D;1702;3461;3955
D;1336;278;556
D;1675;3083;1137
D;903;854;406
D;3819;4085;2329
D;5197;4868;166
D;613;1809;3550
D;4285;612;1636
D;3401;1263;3902
D;3909;3158;2274
D;1620;1983;2190
D;423;3895;2457
D;4132;117;340
D;3010;5968;5198
D;4025;4048;1577
D;3221;5060;3101
D;3040;5096;5334
D;3346;974;3931
D;3809;5247;5339
D;9;1290;451
D;421;1757;4687
D;830;5557;2307
D;2142;4489;4543
D;2117;4954;272
D;365;3595;2118
D;3783;5072;3165
D;4010;945;4527
D;5334;2438;2613
D;3895;511;5105
D;3772;5222;4387
D;5019;4173;4487
D;4694;1886;1265
D;5987;2232;1228
D;6014;3572;1645
D;4650;723;5355
D;914;5589;1514
D;565;2961;2932
D;4290;637;745
D;1636;5698;1193
D;1425;4466;2321
D;386;5820;5176
D;2349;2827;2362
D;1864;4712;4864
D;5066;3334;421
D;469;3100;3679
D;3057;2950;2424
D;1828;297;680
D;5669;1512;3062
D;3467;1948;673
D;2566;5813;5069
D;3390;4716;5086
D;923;5070;3410
D;5889;5301;3953
D;1650;4643;3004
D;81;5689;3410
D;1077;2454;1018
D;565;1296;2102
D;2560;5741;2959
D;1938;4920;6004
D;6075;502;1045
D;2729;3521;3123
D;286;5386;3089
D;3844;4639;244
D;524;4703;823
D;5766;5197;3925
D;1390;4204;1645
D;1526;108;5051
D;1203;473;2250
D;5509;1496;5396
D;4700;785;208
D;5907;0;2183
D;1360;1908;1609
D;4142;5107;4158
D;942;5219;2514
D;422;1045;3181
D;2344;4851;5841
D;3186;2785;4370
D;4155;3574;5485
D;451;1493;5069
D;4709;2157;703
D;1206;513;2772
D;2077;5116;5329
D;2905;1379;5524
D;2110;366;1064
D;5855;3682;3787
D;1583;2853;4670
D;2712;4994;5581
D;1467;2839;4799
D;6027;3787;3576
D;5637;5069;450
D;687;4575;2580
D;518;4084;5171
D;1711;4398;4722
D;639;1312;324
D;3214;3826;3671
D;2850;5737;1238
D;3420;3325;1203
D;165;4328;221
D;5524;5328;4259
D;1458;5386;910
D;3326;993;4102
D;5742;927;4767
D;2030;2163;1460
D;3468;4247;1693
D;5617;822;4396
D;5425;1040;4160
D;4332;3887;227
D;836;2940;2414
D;3116;5067;237
D;4603;1884;5015
D;1633;3746;2900
D;1389;3660;1509
D;4022;1138;5029
D;278;5576;4415
D;825;2307;710
D;1465;5202;1422
D;2556;2757;3216
D;2328;3503;4088
D;1680;3419;2480
D;2265;537;1407
D;2128;1252;4915
D;3387;3699;3277
D;1885;1651;1314
D;5154;1932;4774
D;863;1981;4589
D;4331;2185;2883
D;2817;3502;3074
D;467;5270;5374
D;2185;5855;5746
D;15;1000;1883
D;4508;2449;1722
D;3184;4173;3194
D;4533;2720;2454
D;1919;1323;3676
D;1456;1734;5198
D;1367;4515;4425
D;4543;4146;5860
D;5667;3001;5896
D;1295;5397;4049
D;4898;3959;4904
D;2278;52;3579
D;4494;4033;4832
D;3286;3834;953
D;1502;870;3521
D;192;5784;3347
D;3150;926;1877
D;759;3632;4646
D;5190;1538;1972
D;1965;5486;1837
D;5209;5125;5767
D;1522;6052;2512
D;3281;1016;4473
D;4948;1505;1090
D;3622;1081;2773
D;606;2929;3832
D;1635;1975;5549
D;5963;3999;556
D;1404;609;1124
D;1738;5313;2193
D;1515;5931;45
D;589;2403;4163
D;5486;5190;3542
D;2370;482;1342
D;62;609;1818
D;2250;5995;4596
D;1720;2764;1611
D;3416;4512;1501
D;4352;5764;856
D;4685;5412;1975
D;4882;2272;3411
D;3566;2987;3348
D;5215;1110;825
D;1968;1768;2483
D;1001;2261;2520
D;4353;215;5572
D;718;2751;469
D;3892;2404;3840
D;2472;196;3338
D;2111;5183;5134
D;3502;2082;1067
D;2069;1628;867
D;1529;5201;5400
D;3463;5348;1670
D;3962;3389;1730
D;5869;2578;2924
D;1933;2428;2219
D;3746;5338;1162
D;615;275;1405
D;5929;1862;5210
D;2371;2247;1327
D;2384;1756;2182
D;4863;5208;3602
D;2526;3458;5610
D;4236;2955;3196
D;4339;253;3250
D;298;3881;2525
D;4097;12;172
D;5429;2640;2383
D;5842;5279;4042
D;5733;5305;987
D;4811;4551;507
D;344;5160;988
D;5790;1065;1939
D;1033;208;1611
D;2912;1746;4843
D;2488;4538;4668
D;3948;279;4028
D;5922;1749;4161
D;5391;1757;5122
D;5068;3151;5280
D;1894;3249;3389
D;4492;1843;4044
D;892;3390;2949
D;1255;9;3925
D;4501;5869;614
D;4414;310;5111
D;2814;4225;2402
D;2721;5287;2137
D;28;5423;3962
D;2807;5728;4168
D;2652;2594;4868
D;21;5578;4669
D;2113;2785;497
D;93;3019;5761
D;1365;799;4107
D;1771;4413;5417
D;2872;209;3321
D;1149;5494;5175
D;6070;1685;5278
D;925;5743;1795
D;5609;5200;4374
D;2274;1875;663
D;108;1268;1185
D;5365;1260;5611
D;3437;1884;1908
D;1070;3028;1310
D;3458;2490;1508
D;2870;4059;712
D;1649;143;5193
D;4622;5090;2296
D;2889;4135;3307
D;3475;5723;4549
D;4737;2373;4818
D;3845;661;1604
D;2417;3747;5197
D;5964;4756;310
D;5310;4017;3311
D;524;5626;5717
D;1896;3029;4613
D;3789;2081;3455
D;2772;5594;1576
D;4371;3217;1255
D;3761;2535;5771
D;111;2353;2231
D;5813;3246;4144
D;2229;2532;5173
D;2212;4563;1177
D;1929;2616;4345
D;1964;4292;2780
D;606;5484;1259
D;1847;2209;62
D;720;4045;931
D;1104;5241;4479
D;5262;1549;2461
D;1383;2754;1651
D;4906;5782;6054
D;1212;1931;4287
D;5840;3002;2630
D;543;2154;1532
D;3766;5542;572
D;1631;6061;3254
D;3564;3247;2425
D;3239;945;1519
